carat,cut,color,clarity,depth,table,x,y,z
0.7,3,3,2,61.5,58.0,5.69,5.76,3.52
0.31,1,0,3,63.6,54.0,4.34,4.31,2.75
1.01,4,1,6,62.3,56.0,6.41,6.47,4.01
0.39,4,6,5,63.3,56.0,4.63,4.6,2.92
0.32,2,2,1,61.2,57.0,4.4,4.42,2.7
0.31,2,3,7,61.8,54.0,4.36,4.38,2.7
0.9,4,2,2,61.6,56.0,6.14,6.2,3.8
0.32,2,1,1,62.6,55.0,4.41,4.38,2.75
0.33,3,2,3,62.3,58.0,4.4,4.43,2.75
0.7,0,4,2,65.0,59.0,5.54,5.5,3.59
0.8,2,3,3,62.1,57.0,5.95,6.03,3.72
1.24,2,6,5,61.7,55.0,6.91,6.96,4.28
0.53,2,4,6,61.2,56.0,5.25,5.27,3.22
0.45,2,3,3,61.9,54.0,4.91,4.95,3.05
1.51,2,3,3,62.3,56.0,7.31,7.37,4.57
0.67,3,3,5,61.0,61.0,5.66,5.61,3.44
2.03,3,3,5,60.9,59.0,8.17,8.14,4.97
1.05,4,6,3,60.9,60.0,6.51,6.59,3.99
0.9,0,0,2,64.0,63.0,6.12,6.04,3.89
1.19,2,1,3,61.9,56.0,6.8,6.84,4.22
0.4,2,2,1,61.9,54.0,4.75,4.81,2.96
0.35,2,4,4,61.8,57.0,4.53,4.56,2.81
0.32,2,3,4,61.6,55.0,4.43,4.46,2.74
0.32,3,4,4,61.6,59.0,4.37,4.39,2.7
0.33,2,3,6,60.4,58.0,4.5,4.51,2.72
0.3,4,1,7,60.0,55.0,4.36,4.41,2.63
1.0,4,1,3,60.6,61.0,6.39,6.44,3.89
1.23,3,2,4,61.3,60.0,6.9,6.94,4.24
0.7,2,4,2,60.6,57.0,5.73,5.78,3.49
0.4,2,3,5,62.3,54.0,4.73,4.77,2.96
1.21,4,3,3,59.3,59.0,6.97,7.0,4.14
0.4,3,1,2,62.0,61.0,4.71,4.67,2.91
1.35,2,3,1,62.2,57.0,7.07,7.11,4.41
0.71,4,2,4,62.8,56.0,5.69,5.72,3.58
1.25,4,2,2,61.4,56.0,6.91,6.94,4.25
0.52,3,3,7,61.8,59.0,5.16,5.13,3.18
0.73,2,1,2,62.8,57.0,5.73,5.74,3.6
1.0,3,2,6,61.0,60.0,6.43,6.39,3.91
0.71,2,1,3,61.2,57.0,5.74,5.82,3.54
0.98,4,4,3,63.4,57.0,6.41,6.32,4.04
1.02,4,2,2,62.5,57.0,6.35,6.41,3.99
1.62,1,4,5,61.5,60.8,7.48,7.53,4.62
0.36,2,0,2,61.9,55.7,4.57,4.59,2.84
1.01,0,2,3,64.8,55.0,6.37,6.26,4.1
0.71,1,3,2,63.9,56.0,5.62,5.59,3.58
1.24,2,4,2,60.9,57.0,6.9,6.95,4.22
2.01,3,4,3,61.6,58.0,8.12,8.02,4.97
0.26,1,1,7,63.1,59.0,4.04,4.08,2.56
0.7,4,1,5,62.9,57.0,5.66,5.69,3.57
1.01,2,3,5,61.0,56.0,6.46,6.49,3.95
1.51,2,4,3,61.7,57.0,7.39,7.36,4.55
0.4,3,2,5,62.1,58.0,4.71,4.76,2.94
0.5,4,3,6,61.5,56.0,5.11,5.14,3.15
0.59,2,3,5,62.1,57.0,5.36,5.39,3.34
1.91,3,3,3,61.9,58.0,7.9,7.84,4.87
0.31,4,1,2,63.1,57.0,4.31,4.28,2.71
1.0,4,3,7,62.3,58.0,6.39,6.45,4.0
0.4,1,1,7,57.7,62.0,4.82,4.88,2.8
0.27,4,3,7,61.9,57.0,4.12,4.15,2.56
0.72,3,6,5,60.2,59.0,5.85,5.81,3.51
1.01,2,5,4,61.1,54.0,6.46,6.48,3.95
0.28,2,3,4,62.1,55.0,4.22,4.25,2.63
0.4,2,5,7,61.4,56.0,4.76,4.79,2.93
1.01,4,0,3,62.2,60.0,6.4,6.43,3.99
0.52,4,5,4,61.5,56.3,5.16,5.19,3.18
0.91,4,2,2,61.4,58.0,6.19,6.23,3.81
1.61,2,5,2,62.7,55.0,7.48,7.54,4.71
1.0,1,5,6,56.5,62.0,6.58,6.55,3.71
0.33,2,1,5,61.0,57.0,4.43,4.46,2.71
2.28,3,4,3,62.1,59.0,8.4,8.44,5.23
0.72,2,2,4,61.1,56.0,5.76,5.79,3.53
0.42,2,3,4,62.0,55.0,4.78,4.83,2.98
0.42,3,1,2,62.0,58.0,4.82,4.85,3.0
1.0,2,2,3,61.8,57.0,6.36,6.45,3.96
2.05,2,3,2,61.9,57.0,8.1,8.16,5.03
0.75,4,1,2,62.3,58.0,5.78,5.81,3.61
0.9,0,0,3,64.9,57.0,6.03,5.98,3.9
0.3,2,5,6,61.1,57.0,4.36,4.32,2.65
0.79,2,4,6,62.0,56.0,5.92,5.96,3.68
0.89,3,3,2,61.1,58.0,6.24,6.17,3.79
1.13,2,4,2,62.0,57.0,6.66,6.73,4.15
0.51,2,5,4,62.0,57.0,5.1,5.13,3.17
0.33,3,1,4,60.9,58.0,4.49,4.45,2.72
0.41,3,1,4,60.6,59.0,4.8,4.77,2.9
0.33,2,3,7,61.5,56.0,4.45,4.49,2.75
1.01,3,2,4,61.7,58.0,6.43,6.4,3.96
2.14,2,4,3,63.0,55.0,8.25,8.23,5.19
0.91,2,1,5,62.1,55.0,6.17,6.14,3.82
0.79,2,3,2,62.6,55.0,5.91,5.95,3.71
0.7,1,1,3,61.0,64.0,5.63,5.69,3.45
1.5,2,5,4,62.0,54.0,7.32,7.38,4.56
0.38,2,0,4,62.0,57.0,4.69,4.7,2.91
0.73,3,3,2,62.8,59.0,5.76,5.68,3.59
1.04,2,4,5,61.0,57.0,6.56,6.53,3.99
0.75,3,2,3,60.9,58.0,5.88,5.91,3.59
0.33,3,3,5,61.9,59.0,4.46,4.4,2.74
0.4,4,3,2,60.0,63.0,4.8,4.76,2.87
1.2,4,2,5,63.5,57.0,6.73,6.65,4.25
0.38,3,1,5,62.2,59.0,4.67,4.63,2.89
0.7,0,5,3,65.9,58.0,5.46,5.5,3.61
1.02,1,3,4,64.3,57.0,6.34,6.28,4.06
1.11,3,3,2,60.1,60.0,6.73,6.68,4.03
0.37,2,1,2,61.4,56.0,4.6,4.65,2.84
0.4,4,1,7,59.8,60.0,4.8,4.84,2.88
0.4,3,2,7,60.8,59.0,4.71,4.73,2.87
0.39,1,3,5,60.3,60.6,4.7,4.71,2.84
0.38,2,0,4,61.9,53.5,4.66,4.69,2.9
1.22,3,4,2,61.8,57.0,6.86,6.82,4.23
1.58,4,1,2,62.9,59.0,7.38,7.43,4.66
0.91,1,1,0,57.7,63.0,6.35,6.3,3.65
1.0,1,2,5,63.2,59.0,6.3,6.35,4.0
0.5,4,4,4,62.5,58.0,5.04,5.1,3.17
0.63,3,1,1,60.3,62.0,5.55,5.53,3.34
0.31,3,0,2,60.6,59.0,4.39,4.35,2.65
0.4,2,0,7,61.9,56.0,4.74,4.76,2.94
0.72,2,5,7,61.6,57.0,5.73,5.76,3.54
0.73,2,4,4,61.9,55.0,5.79,5.76,3.58
0.36,2,1,4,62.0,54.2,4.55,4.58,2.83
1.23,4,4,4,61.3,53.0,6.93,6.98,4.26
1.23,2,4,3,62.1,56.0,6.85,6.82,4.24
0.73,3,3,5,60.3,57.0,5.88,5.82,3.53
0.4,2,4,5,61.9,55.0,4.73,4.75,2.93
0.32,2,1,0,60.7,57.0,4.45,4.41,2.69
0.36,3,3,2,61.8,59.0,4.55,4.57,2.82
0.71,4,5,6,63.5,57.0,5.65,5.68,3.6
0.33,3,0,2,60.1,59.0,4.49,4.46,2.69
0.32,2,4,6,61.6,55.0,4.4,4.43,2.72
1.02,3,3,2,62.3,59.0,6.44,6.4,4.0
1.58,3,5,4,61.1,59.0,7.44,7.52,4.57
1.0,4,4,2,60.0,63.0,6.37,6.34,3.81
1.51,4,5,2,63.0,59.0,7.26,7.31,4.59
1.01,1,5,5,63.6,57.0,6.3,6.21,3.98
0.43,3,2,2,62.6,58.0,4.77,4.81,3.0
0.7,4,2,5,62.1,58.0,5.68,5.72,3.54
0.4,3,6,1,62.7,60.0,4.7,4.64,2.93
1.02,4,4,3,63.5,60.0,6.33,6.24,3.99
0.72,4,4,4,62.8,56.0,5.72,5.77,3.61
1.07,3,1,3,61.3,59.0,6.64,6.58,4.05
0.42,2,3,6,61.4,56.0,4.83,4.81,2.96
1.0,3,6,2,60.8,58.0,6.39,6.44,3.9
0.45,1,2,4,58.6,62.2,5.0,5.05,2.95
0.47,2,1,3,61.5,55.0,4.98,5.04,3.08
0.7,2,2,4,62.4,56.0,5.67,5.65,3.53
0.71,4,1,5,63.2,57.0,5.66,5.63,3.56
1.22,2,6,2,62.3,55.0,6.91,6.83,4.28
0.34,2,2,5,62.6,54.0,4.46,4.48,2.8
0.33,2,2,6,61.4,55.0,4.47,4.52,2.76
0.33,2,2,5,61.1,56.0,4.47,4.5,2.74
1.5,4,5,5,59.4,61.0,7.41,7.45,4.41
0.7,0,1,5,60.6,64.0,5.77,5.62,3.45
1.11,2,6,2,62.4,57.0,6.57,6.6,4.11
0.32,1,1,5,64.1,54.0,4.34,4.37,2.79
0.41,1,2,2,63.1,59.0,4.7,4.75,2.98
0.26,4,5,7,62.7,55.0,4.09,4.12,2.57
0.24,2,2,7,62.6,57.0,3.93,3.96,2.47
0.41,2,1,2,62.7,57.0,4.77,4.74,2.98
1.2,4,4,0,58.6,57.0,6.96,7.01,4.09
0.31,4,2,5,62.9,59.0,4.27,4.32,2.7
0.33,1,1,2,63.4,55.0,4.37,4.4,2.78
1.04,4,3,2,61.8,59.0,6.49,6.55,4.03
0.34,2,0,1,62.1,57.0,4.52,4.46,2.79
0.31,2,5,4,61.2,55.0,4.37,4.39,2.68
0.33,2,3,1,62.2,56.0,4.43,4.45,2.76
0.85,0,4,0,61.0,61.0,6.2,6.0,3.73
0.32,2,2,6,61.1,56.0,4.45,4.42,2.71
0.31,2,0,5,61.9,56.0,4.34,4.38,2.7
1.0,1,1,2,63.9,57.0,6.31,6.34,4.04
1.51,3,4,5,60.2,60.0,7.35,7.33,4.42
0.52,2,1,4,61.3,56.0,5.18,5.22,3.19
0.94,3,4,5,60.1,59.0,6.35,6.32,3.81
0.44,2,1,6,61.4,55.0,4.92,4.95,3.03
0.41,3,2,4,60.8,58.0,4.82,4.76,2.91
0.36,3,0,3,61.2,59.0,4.59,4.56,2.8
1.22,3,2,5,59.8,59.0,6.96,6.92,4.15
1.22,4,3,7,59.3,58.0,6.97,6.99,4.14
1.28,2,1,4,61.7,57.0,6.93,6.97,4.29
1.75,2,3,5,62.6,56.0,7.72,7.65,4.81
1.01,3,4,2,62.3,58.0,6.42,6.35,3.98
0.5,4,4,2,63.1,59.0,5.02,4.96,3.15
0.42,2,3,5,60.8,57.0,4.82,4.85,2.94
1.02,1,1,3,63.4,57.0,6.41,6.43,4.07
0.34,2,1,5,62.6,57.0,4.45,4.47,2.79
0.41,4,3,5,61.7,61.0,4.7,4.74,2.91
1.04,3,1,3,61.6,58.0,6.52,6.45,3.99
0.41,2,2,5,60.8,56.0,4.8,4.81,2.92
0.31,3,4,4,62.9,58.0,4.34,4.31,2.72
0.72,2,3,3,61.9,57.0,5.73,5.77,3.56
0.7,4,2,2,59.8,60.0,5.75,5.83,3.46
0.33,2,3,5,62.3,57.0,4.43,4.4,2.75
1.65,3,3,0,62.0,59.0,7.53,7.57,4.68
1.2,4,6,2,61.2,55.0,6.84,6.88,4.2
0.54,4,2,7,63.2,54.0,5.2,5.18,3.28
0.93,3,3,2,61.0,59.0,6.34,6.28,3.85
1.7,4,4,3,63.8,55.0,7.47,7.55,4.79
0.5,4,3,7,62.9,55.0,5.05,5.09,3.19
2.01,2,5,4,61.4,59.0,8.06,8.13,4.97
0.4,3,2,7,62.2,59.0,4.65,4.7,2.91
1.5,4,2,4,60.5,55.0,7.39,7.48,4.5
0.79,1,3,2,63.6,57.0,5.86,5.84,3.72
1.51,2,4,5,62.5,55.0,7.29,7.34,4.57
0.39,2,3,5,60.7,54.0,4.74,4.77,2.89
0.7,4,1,2,61.7,62.0,5.64,5.68,3.49
0.8,2,5,4,60.7,59.0,5.98,6.02,3.64
0.4,3,1,1,61.3,58.0,4.77,4.73,2.91
0.34,1,4,2,63.7,57.0,4.44,4.45,2.83
1.02,2,3,5,62.6,56.0,6.4,6.44,4.02
0.76,1,5,2,64.3,60.0,5.69,5.64,3.64
1.7,1,4,3,63.6,56.0,7.51,7.56,4.79
0.32,2,1,5,62.2,56.0,4.37,4.41,2.73
1.51,2,3,4,61.6,56.0,7.34,7.37,4.53
0.26,4,0,7,59.1,59.0,4.21,4.28,2.51
0.57,2,0,2,62.4,56.0,5.32,5.29,3.31
0.51,2,5,2,62.2,56.0,5.12,5.08,3.17
0.51,4,3,1,59.3,57.0,5.25,5.31,3.13
0.33,2,3,1,60.9,57.0,4.45,4.48,2.72
0.57,2,2,5,60.7,56.0,5.37,5.41,3.27
0.91,3,1,2,62.1,58.0,6.15,6.18,3.83
0.42,2,0,4,62.3,57.0,4.8,4.76,2.98
0.53,2,1,5,61.0,57.0,5.26,5.23,3.2
1.2,4,5,2,62.6,57.0,6.74,6.77,4.23
1.2,4,4,2,62.5,59.0,6.66,6.72,4.18
0.64,4,0,5,62.2,58.0,5.49,5.54,3.43
1.01,3,3,7,61.7,59.0,6.44,6.37,3.95
0.31,2,0,7,62.4,56.0,4.38,4.34,2.72
1.01,2,6,5,61.1,56.0,6.49,6.51,3.97
1.21,2,5,3,60.6,56.0,6.92,6.94,4.2
0.32,2,0,5,62.5,56.0,4.45,4.38,2.76
0.54,2,2,5,61.0,56.0,5.27,5.32,3.23
1.22,3,0,5,62.0,60.0,6.79,6.74,4.22
1.01,3,2,2,63.0,58.0,6.33,6.29,3.98
0.81,1,0,2,64.1,54.0,5.92,5.96,3.81
0.9,0,3,0,65.1,58.0,6.05,5.99,3.92
1.21,3,1,2,62.6,58.0,6.79,6.82,4.26
0.53,3,1,5,61.6,57.0,5.21,5.18,3.2
0.42,2,3,6,60.0,57.0,4.86,4.84,2.91
1.02,2,4,3,61.0,58.0,6.5,6.54,3.98
0.5,2,2,3,61.6,54.0,5.09,5.14,3.15
1.01,4,3,2,62.4,60.0,6.34,6.39,3.97
0.51,2,3,4,61.5,54.9,5.13,5.25,3.17
0.31,2,1,4,61.6,56.0,4.35,4.38,2.69
2.21,4,6,3,60.6,62.0,8.37,8.45,5.1
1.55,4,3,3,61.9,60.0,7.31,7.36,4.54
0.51,2,1,5,62.4,57.0,5.1,5.13,3.19
1.11,2,1,2,61.4,58.0,6.66,6.62,4.08
0.71,2,1,5,62.2,57.0,5.79,5.62,3.55
0.76,3,3,3,62.8,60.0,5.81,5.79,3.64
0.72,2,6,5,60.8,59.0,5.76,5.81,3.52
0.3,2,2,5,62.1,53.6,4.28,4.31,2.67
1.5,3,0,2,60.5,59.0,7.44,7.39,4.49
0.55,2,0,4,61.3,56.0,5.28,5.32,3.25
0.28,2,3,6,62.7,55.0,4.16,4.2,2.62
0.56,3,1,5,61.8,56.0,5.31,5.28,3.27
1.29,3,5,5,62.2,57.0,7.01,6.97,4.35
0.77,2,2,3,61.3,56.0,5.89,5.92,3.62
0.38,3,4,5,60.5,59.0,4.69,4.66,2.83
1.03,0,3,3,65.7,59.0,6.3,6.24,4.12
1.18,3,5,4,62.6,59.0,6.73,6.71,4.21
0.5,1,2,3,57.7,62.0,5.22,5.18,3.0
1.51,2,3,4,61.6,56.0,7.37,7.34,4.53
1.17,4,0,3,60.9,60.0,6.72,6.78,4.11
0.34,2,3,5,62.2,53.0,4.46,4.51,2.79
0.3,3,3,7,61.9,59.0,4.28,4.25,2.64
0.54,2,0,5,61.9,55.0,5.23,5.24,3.24
0.32,2,5,6,62.0,55.3,4.39,4.42,2.73
0.31,4,4,5,62.5,54.0,4.35,4.39,2.73
1.04,3,2,5,61.7,59.0,6.49,6.45,3.99
0.3,3,3,7,62.1,59.0,4.27,4.23,2.64
1.73,4,3,5,62.9,58.0,7.58,7.65,4.79
1.58,3,5,4,61.1,59.0,7.52,7.44,4.57
0.91,0,0,5,64.5,55.0,6.24,6.07,3.97
1.58,3,0,2,59.0,59.0,7.68,7.63,4.52
0.76,4,1,2,63.0,59.0,5.76,5.8,3.64
0.3,2,0,5,61.8,55.0,4.34,4.3,2.67
0.39,2,0,4,62.0,57.0,4.71,4.67,2.91
0.32,2,0,5,62.0,55.0,4.42,4.38,2.73
0.9,4,1,3,62.6,60.0,6.09,6.18,3.84
1.52,4,3,5,61.9,56.0,7.28,7.39,4.54
0.28,4,3,5,61.3,57.0,4.21,4.24,2.59
0.38,2,5,2,61.6,57.0,4.62,4.66,2.86
0.89,0,3,3,58.9,66.0,6.26,6.16,3.66
0.7,2,2,6,61.0,56.0,5.72,5.75,3.5
0.81,4,1,2,60.3,60.0,6.07,6.1,3.67
0.57,3,0,5,61.7,60.0,5.32,5.28,3.27
0.32,2,6,2,61.8,54.9,4.39,4.42,2.72
1.31,4,4,5,61.4,59.0,6.96,7.01,4.29
0.71,3,2,5,62.1,58.0,5.7,5.67,3.53
0.77,2,0,4,62.2,55.0,5.85,5.88,3.65
0.51,4,2,2,63.1,54.0,5.12,5.06,3.21
1.61,3,6,5,61.7,59.0,7.51,7.46,4.62
1.01,2,2,0,62.2,54.0,6.42,6.44,4.0
1.02,3,0,3,62.5,59.0,6.38,6.43,4.0
0.3,2,4,1,62.3,54.0,4.34,4.36,2.71
0.32,2,1,7,61.5,57.0,4.4,4.41,2.71
1.13,4,4,5,61.7,56.0,6.65,6.73,4.13
1.24,3,4,3,61.2,57.0,7.02,6.87,4.25
1.01,3,0,4,62.1,58.0,6.4,6.37,3.97
0.79,3,0,3,60.0,60.0,6.07,6.03,3.63
0.26,4,1,5,59.2,58.0,4.18,4.2,2.48
0.63,2,2,7,61.5,56.0,5.48,5.52,3.38
0.32,2,1,5,61.6,55.0,4.42,4.41,2.72
0.72,2,1,5,62.7,55.0,5.76,5.73,3.6
1.51,4,5,5,60.4,58.0,7.36,7.42,4.46
0.32,2,0,5,61.9,57.0,4.39,4.37,2.71
1.0,0,3,3,64.7,58.0,6.24,6.19,4.02
0.3,2,3,6,61.5,55.0,4.33,4.35,2.67
1.8,4,1,2,62.2,57.0,7.81,7.89,4.88
0.4,3,1,5,62.0,58.0,4.73,4.69,2.92
0.4,1,1,3,64.2,57.0,4.7,4.68,3.01
0.91,4,1,3,60.5,59.0,6.26,6.34,3.81
0.31,1,1,6,60.9,61.0,4.32,4.35,2.64
0.3,2,0,5,60.6,58.0,4.31,4.33,2.62
0.32,2,3,5,61.5,55.0,4.39,4.43,2.71
0.35,2,2,5,62.1,54.0,4.55,4.58,2.83
0.3,2,2,4,61.5,55.0,4.31,4.34,2.66
0.3,2,3,1,62.0,55.0,4.33,4.35,2.69
1.11,2,0,7,62.3,56.0,6.59,6.64,4.12
0.34,2,0,5,62.1,55.0,4.49,4.46,2.78
0.41,2,1,4,61.8,57.0,4.79,4.76,2.95
0.51,2,6,3,62.1,56.0,5.1,5.14,3.18
1.01,4,0,4,63.1,56.0,6.38,6.33,4.01
0.31,4,3,6,59.8,62.0,4.35,4.41,2.62
1.0,2,3,4,62.9,57.0,6.36,6.32,3.99
1.01,2,3,2,61.1,58.0,6.43,6.49,3.95
2.01,3,4,3,61.5,59.0,8.12,8.08,4.98
0.56,4,2,4,62.0,59.0,5.3,5.34,3.3
0.33,2,3,4,62.1,54.0,4.47,4.45,2.77
0.53,3,1,2,62.2,56.0,5.22,5.16,3.23
0.51,2,3,3,61.3,55.0,5.17,5.19,3.17
2.03,4,6,7,63.2,60.0,7.94,7.88,5.0
1.0,3,1,2,59.7,57.0,6.56,6.48,3.89
0.9,1,5,3,60.7,58.0,6.17,6.21,3.76
1.54,3,6,7,61.1,59.0,7.45,7.4,4.54
0.3,3,3,7,61.6,60.0,4.27,4.24,2.62
0.9,2,6,5,62.5,57.0,6.16,6.26,3.88
0.3,1,0,6,64.3,57.0,4.27,4.32,2.76
0.37,2,5,7,61.9,54.0,4.62,4.66,2.87
0.41,2,1,2,62.1,54.0,4.81,4.76,2.97
1.21,3,4,5,61.0,58.0,6.9,6.83,4.19
0.41,2,3,7,60.4,56.0,4.8,4.83,2.91
0.32,4,0,2,63.3,57.0,4.39,4.36,2.77
1.25,1,2,5,63.9,58.0,6.76,6.71,4.31
0.4,2,1,6,62.4,57.0,4.72,4.67,2.93
0.82,4,5,2,62.3,58.0,5.94,6.0,3.72
0.25,2,3,6,62.6,56.0,4.01,4.05,2.52
0.34,3,5,7,61.5,60.0,4.49,4.45,2.75
2.06,3,3,3,61.8,58.0,8.15,8.1,5.02
0.29,4,0,7,62.9,58.0,4.2,4.29,2.67
1.24,4,1,4,59.9,61.0,6.96,6.99,4.18
0.5,3,6,2,60.7,58.0,5.13,5.11,3.11
0.3,3,0,5,60.6,59.0,4.36,4.28,2.62
0.41,4,3,4,60.7,58.0,4.79,4.83,2.92
0.71,4,2,5,63.1,58.0,5.65,5.7,3.58
0.46,4,1,2,61.8,57.0,4.93,4.98,3.06
0.41,2,2,3,61.6,54.0,4.78,4.8,2.95
0.62,2,1,5,62.0,54.5,5.46,5.48,3.39
0.33,3,2,2,60.9,59.0,4.45,4.42,2.7
0.43,3,2,2,62.4,56.0,4.84,4.81,3.01
0.53,2,5,4,61.6,57.0,5.21,5.18,3.2
1.05,3,2,3,62.8,55.0,6.55,6.48,4.09
0.56,4,4,4,59.8,56.0,5.35,5.38,3.21
0.52,1,2,4,64.2,58.0,5.1,5.02,3.25
0.3,4,5,6,60.5,60.0,4.32,4.34,2.62
0.29,4,4,6,62.0,55.0,4.24,4.27,2.64
0.32,2,1,5,61.7,55.0,4.42,4.36,2.71
1.21,3,4,3,61.1,60.0,6.91,6.86,4.21
0.54,4,1,5,62.6,60.0,5.26,5.19,3.27
0.38,3,3,5,59.2,60.0,4.73,4.7,2.79
0.9,3,0,5,62.6,59.0,6.17,6.14,3.85
1.01,2,2,2,61.7,56.0,6.45,6.48,3.99
0.36,2,2,2,61.1,57.0,4.57,4.6,2.8
1.52,3,4,4,61.4,58.0,7.44,7.3,4.55
0.83,2,4,3,61.8,57.0,6.08,5.99,3.73
1.11,4,0,3,59.9,57.0,6.72,6.74,4.03
0.67,1,2,4,64.4,57.0,5.55,5.6,3.6
1.13,2,3,7,61.5,57.0,6.67,6.71,4.12
0.91,2,4,5,62.4,56.0,6.2,6.14,3.85
0.72,3,0,2,61.8,58.0,5.81,5.75,3.57
0.82,4,6,3,62.0,58.0,5.93,5.98,3.69
1.24,2,4,4,61.0,57.0,6.91,6.95,4.23
1.01,3,1,3,61.0,56.0,6.42,6.36,3.9
0.88,4,1,3,59.1,58.0,6.22,6.3,3.7
0.59,2,5,6,61.0,55.0,5.43,5.48,3.33
0.4,3,1,2,62.2,58.0,4.71,4.74,2.94
1.02,4,4,2,63.0,58.0,6.34,6.4,4.01
1.0,4,2,5,63.2,56.0,6.32,6.37,4.01
0.5,4,1,5,62.4,57.0,5.01,5.03,3.13
0.5,0,4,4,66.6,58.0,4.95,4.84,3.26
2.22,2,6,4,61.8,59.0,8.34,8.37,5.16
0.78,2,0,5,61.9,56.0,5.89,5.91,3.65
1.35,2,6,2,61.9,56.0,7.1,7.08,4.39
0.4,1,1,2,64.2,56.0,4.69,4.66,3.0
0.3,3,2,7,62.4,58.0,4.28,4.25,2.66
0.34,3,1,2,61.9,59.0,4.44,4.48,2.76
1.7,0,4,3,64.5,55.0,7.58,7.52,4.87
1.61,4,6,2,61.7,60.0,7.45,7.5,4.61
1.73,3,4,2,61.8,57.0,7.77,7.64,4.76
2.11,4,0,3,60.9,60.0,8.21,8.28,5.02
0.57,4,1,4,62.9,57.0,5.27,5.29,3.32
0.53,3,1,2,62.1,58.0,5.11,5.19,3.2
1.08,1,1,3,63.7,57.0,6.54,6.49,4.15
0.9,4,2,5,61.7,57.0,6.17,6.21,3.82
1.69,2,0,2,60.8,57.0,7.69,7.71,4.68
0.51,2,2,7,60.4,56.0,5.18,5.22,3.14
1.24,2,6,5,62.8,56.0,6.83,6.8,4.28
0.71,1,0,5,63.6,54.0,5.7,5.75,3.64
1.0,4,1,3,62.6,58.0,6.33,6.39,3.98
0.6,2,5,2,60.7,58.0,5.43,5.45,3.3
0.45,0,1,5,65.8,58.0,4.81,4.74,3.14
1.21,3,5,5,62.2,59.0,6.79,6.85,4.24
0.71,4,5,5,61.1,60.0,5.72,5.77,3.51
0.8,4,2,2,63.5,58.0,5.89,5.85,3.73
0.33,2,1,4,59.6,56.0,4.49,4.54,2.69
0.34,3,2,3,60.0,58.0,4.58,4.55,2.74
0.9,4,6,4,62.6,55.0,6.11,6.13,3.83
0.3,3,5,4,63.0,53.0,4.31,4.26,2.7
0.59,4,6,5,61.9,58.0,5.35,5.38,3.32
0.41,4,1,2,63.2,57.0,4.69,4.74,2.98
0.9,4,5,4,62.6,58.0,6.14,6.17,3.85
0.42,3,2,2,60.8,58.0,4.83,4.87,2.95
0.96,2,4,3,62.1,57.0,6.3,6.35,3.93
0.7,3,6,2,62.8,59.0,5.65,5.6,3.53
1.01,3,3,3,62.0,58.0,6.41,6.37,3.96
0.34,2,4,1,61.8,54.0,4.51,4.55,2.8
0.76,2,0,4,61.7,56.0,5.84,5.87,3.61
1.0,0,0,7,61.1,57.0,6.37,6.3,3.87
0.85,4,1,5,63.6,56.0,5.97,6.01,3.81
1.12,4,5,4,59.6,58.0,6.82,6.77,4.05
0.42,2,3,6,62.0,56.0,4.81,4.84,2.99
0.7,2,0,7,62.0,53.4,5.69,5.72,3.54
0.91,3,4,5,59.9,62.0,6.33,6.26,3.77
1.53,3,6,4,60.1,59.0,7.47,7.51,4.5
1.27,1,2,0,59.2,64.0,7.06,6.99,4.16
0.84,4,3,5,61.8,57.0,6.04,6.07,3.74
1.24,4,6,4,59.1,62.0,7.06,7.04,4.17
0.71,2,1,5,59.5,57.0,5.83,5.86,3.48
0.31,2,4,4,61.6,54.8,4.35,4.37,2.69
0.56,4,0,2,62.2,63.0,5.23,5.28,3.27
1.02,3,2,2,62.2,58.0,6.4,6.46,4.0
1.31,3,5,4,61.9,56.0,7.07,6.98,4.35
0.53,4,1,7,63.1,60.0,5.12,5.08,3.22
0.3,2,3,1,62.1,55.0,4.32,4.34,2.69
0.57,2,1,2,61.9,56.0,5.35,5.32,3.3
1.19,4,6,3,63.4,56.8,6.7,6.79,4.27
0.24,2,3,4,61.8,56.0,3.99,4.04,2.48
1.25,2,4,3,61.6,55.0,6.89,6.94,4.26
0.71,2,4,7,61.9,56.0,5.72,5.76,3.55
1.01,2,2,5,60.9,58.0,6.43,6.47,3.93
1.1,2,4,2,62.5,57.0,6.6,6.56,4.11
0.4,1,1,2,63.5,56.0,4.67,4.72,2.98
0.3,2,3,1,62.6,56.0,4.29,4.32,2.69
0.72,2,3,3,61.3,56.0,5.76,5.81,3.55
0.73,2,0,3,59.9,57.0,5.92,5.89,3.54
1.3,2,4,4,61.3,59.0,6.97,7.03,4.29
0.55,2,2,3,61.1,56.0,5.29,5.32,3.24
1.58,3,6,2,59.8,58.0,7.61,7.57,4.54
1.15,4,4,3,63.0,54.0,6.64,6.73,4.21
0.9,1,0,2,61.9,64.0,6.0,6.09,3.74
0.7,3,1,2,61.2,57.0,5.73,5.68,3.49
0.33,3,3,7,61.9,58.0,4.43,4.39,2.73
0.36,2,1,2,62.4,55.0,4.58,4.55,2.85
1.21,2,4,4,60.7,57.0,6.86,6.89,4.17
1.2,1,3,3,63.1,57.0,6.73,6.77,4.26
0.42,2,3,6,61.7,55.0,4.84,4.78,2.97
0.37,2,5,1,61.4,55.0,4.65,4.67,2.86
0.39,2,2,7,62.1,55.0,4.7,4.74,2.93
